id,timestamp,text
505810300,2009-05-30T10:30:30Z,@cbnqtony hey  remember me haha last night alex called u over to us love the music im so glad i went to the show  - kelsey
505812446,2009-05-30T10:30:45Z,first day of being done with college=spending time with family  my dad always cheers me up. off to emma's grad party!
505813526,2009-05-30T10:30:52Z,home.. family over laterr for aunts birthday 
505828468,2009-05-30T10:32:35Z,@atxtraveler maybe the ming vase company needs an it guy. 
505844809,2009-05-30T10:34:30Z,"@robnutmeg her brothers adore her. she fits in well, though she does add a bit of drama to the family. duh... she's a girl! "
505845576,2009-05-30T10:34:35Z,eeeee i got my cds  oh and a dress but that's not important. hehehe i hearts my music.
505898230,2009-05-30T10:40:42Z,left school to go to my family reunion in olathe. i see everything as a sociology expiriment. 
505898616,2009-05-30T10:40:45Z,love the latino music   ? http://blip.fm/~7bxaz
505898814,2009-05-30T10:40:46Z,is at the movies  me and stephanie have torrets! hahaha
505899056,2009-05-30T10:40:48Z,a smile is free but priceless. music makes me smile         
505912368,2009-05-30T10:42:23Z,@youngq  sounds like u got alot of painting to do. have fun and i hope it turns out good 
505912929,2009-05-30T10:42:27Z,"barenboim talking about suffering, pain, pleasure, philosophy, music and life. seeing more and more why he was said's friend. "
505914324,2009-05-30T10:42:37Z,off to work yet again. really hoping no one wants to see movies today. beautiful day in indiana 
505915418,2009-05-30T10:42:45Z,listening to inspiring music thinking about favourite people doing wonderful stuff &amp; laughing like crazy at loopy nan doing riverdance 
505964050,2009-05-30T10:48:31Z,"go carting continues. it's like fast &amp; the furious. except w/out tricked-out cars, nitrous, special fxs &amp; cool music. otherwise the same. "
505966489,2009-05-30T10:48:49Z,- fresh out the shower. i wanna go to the movies tonight 
505966631,2009-05-30T10:48:50Z,family is coming over again 
505983377,2009-05-30T10:50:47Z,"go carting continues. it's like fast &amp; the furious. except w/out tricked-out cars, nitrous, special fx &amp; cool music. otherwise the same. "
505999135,2009-05-30T10:52:41Z,@imshastabrown exactly! i said nothing about @stephjonesmusic bright orange crossing guard construction shirt.  i was being nice! lol! 
505999236,2009-05-30T10:52:42Z,"@freudianslip09 yeah , but i would never stand in the cold again 8 hours to have a ticket for a musicians show lol "
506000437,2009-05-30T10:52:50Z,"@adrenalineluke bbq, drink, sun, family   http://www.the-port.co.uk"
506032592,2009-05-30T10:56:34Z,@jellybeanhorror exercise! it might not make you thin but it'll definitely make you feel better about yourself. fact! and smile smile 
506034068,2009-05-30T10:56:44Z,"done painting for nowww, "
506035358,2009-05-30T10:56:53Z,"@abmusic sweet! hey, follow me on twitter too, if you'd like "
506051413,2009-05-30T10:58:45Z,eatin' with my family 
506051459,2009-05-30T10:58:46Z,waiting for work tonight i close with miranda haven't seen her in days! i might go read new moon after this or watch my netflix movies 
506051688,2009-05-30T10:58:47Z,@miss_elenious i heard that drag me to hell is really good. i'm hoping to see it sometime soon. have fun at the movies! 
506068352,2009-05-30T11:00:39Z,"going to visit grandma and family members in huntington park  woohoo,its been awhile."
506069227,2009-05-30T11:00:44Z,@sambennington of we are amazing fans! but that because of the one and only band linkin park! the great music is worth loving them 
506069703,2009-05-30T11:00:48Z,"@kian92  ahh, so now your in for a major downloading session? music ftw fill up yo hd "
506070284,2009-05-30T11:00:51Z,waiting for a disc to burn me some racing and driving music.  feeling clean. a roommate must have cleaned the shower. 
506070757,2009-05-30T11:00:54Z,watching family fued 
506084731,2009-05-30T11:02:33Z,"tonight @ersamusic's b-day bash .it will involve a lot of twitterati, too many to mention here "
506086948,2009-05-30T11:02:49Z,saturday evening.. just saw one my fav movies.. spoke to a very dear friend.. tomorrow's all planned..could'n have asked for more 
506087314,2009-05-30T11:02:52Z,likes the lyrics and is moving to the music...  
506087726,2009-05-30T11:02:55Z,nick simmons is totaly hot!  &quot;angel of music
506103620,2009-05-30T11:04:47Z,ugh...drake is ugly...someone had to say it! sorry. [still like his music though] 
506121662,2009-05-30T11:06:49Z,"painting my nails bluee  show at the roost with keri and garrett later , exciteness  garrett, i love youu !."
506122312,2009-05-30T11:06:53Z,"@stephrosa hahaha. oh, i can update you on that. no worries  best. musical. ever.  start by following: @ninarosario  "
506122840,2009-05-30T11:06:57Z,gonna listen to some music  
506137229,2009-05-30T11:08:40Z,@aleanathem still a big choice guess i should look at racials and see what i prefer.. playing my hunter now anyway 
506137635,2009-05-30T11:08:43Z,"@sid88 happy to know that. welcome to the family, kid "
506156014,2009-05-30T11:10:44Z,take out the trash day!!!  family trip to the dump.  best of times 
506157198,2009-05-30T11:10:52Z,"@parkvillemom they are!  they sell, music &amp; various accessories as well. also, there's a sex shop. i made a b line for glass w/a giftcard"
506157321,2009-05-30T11:10:53Z,"paranoid - @jonasbrothers ? i love this song, it's great! the music video is awesome "
506174234,2009-05-30T11:12:52Z,@musicishealthy warte ich schick dir n link... mom... 
506174299,2009-05-30T11:12:52Z,"june gloom makes me want to play music...just learned the intro piano to &quot;let it be&quot;.. watch out @mattymay, i am next great utility man!! "
506189108,2009-05-30T11:14:35Z,#bgt i like julian smith as well his music is so soulfull 
506191006,2009-05-30T11:14:48Z,kenneth send me and my family a card!!  i've never been so happy.
506209782,2009-05-30T11:16:55Z,with @vvhernandez and @fmaldo10 watching movies together and then off the pool 
506224687,2009-05-30T11:18:41Z,"@mamur &amp; then i paid some attention to his music &amp; its good,especially to me coz i lived in the caribbean! "
506243189,2009-05-30T11:20:53Z,movies with the fam. 
506243803,2009-05-30T11:20:57Z,doing my hair &amp; make up and then going out with the family!  
506258068,2009-05-30T11:22:39Z,"heading to yoga, then gb. family picnic tomorrow. ah, what a lazy weekend "
506275722,2009-05-30T11:24:47Z,mojitos are really good.  hanging out with the covas family for brittaney's graduation.  
506292469,2009-05-30T11:26:48Z,@missnanababy lmao i know riqht...we should take @agesthegreat to tha movies 
506292681,2009-05-30T11:26:50Z,"@ponderer not necessarily,but nashville might be a bit far to travel  i'm totally envious tho,would swap liverpool for nashville any time!"
506292798,2009-05-30T11:26:51Z,pretty song @terrysimpson..music to my ears. 
506293057,2009-05-30T11:26:53Z,oh my god. just finished watching paparazzi-lady gaga music video. from perez hilton's site! fuck. love it. so cuteeeee. 
506307384,2009-05-30T11:28:39Z,hot water music - december uk tour 
506307776,2009-05-30T11:28:42Z,hanging out at a friend's house after having lunch and going shopping.  came up with a blog post for the freshman writer &amp; parenting site.
506308096,2009-05-30T11:28:44Z,@silvermusic yay! thank you!  hope all is well
506308834,2009-05-30T11:28:49Z,is thinking about joining most of her family in a bit and taking a nice swim 
506310621,2009-05-30T11:29:02Z,bgt omg its crazy....i love diversity but i think julian smith is soooo good plus he is a woodwind musician like me  ? x
506324448,2009-05-30T11:30:40Z,@rayrod59 i love those movies.  just posted a review here:  http://is.gd/k4kq
506324723,2009-05-30T11:30:42Z,home chillin and hanging with the family  lol
506326292,2009-05-30T11:30:53Z,burning cds with musics for this moment 
506339545,2009-05-30T11:32:30Z,off 2 da movies. 
506341106,2009-05-30T11:32:42Z,@djalfy will never put down the man's music...but actin' like ignorance is somehow cool...&amp; bein bitchy...wont condone that! 
506341499,2009-05-30T11:32:45Z,make music / make art  #solutionsforarainyday
506341616,2009-05-30T11:32:45Z,"@cooncatt  i try to be objective! course, i only review movies that i'm interested in so there will always be a level of fandom in there."
506342291,2009-05-30T11:32:50Z,"@sonnyjitsu defintely great seeing you and the family, and catching up.  "
506342365,2009-05-30T11:32:51Z,@zatannna i think i like the fact that it was a gentle laid back music. funky is good at times but not always. 
506390773,2009-05-30T11:38:43Z,"@streakmusic or deer, turkey, and maybe a moose or two. "
506391042,2009-05-30T11:38:45Z,up is one of the best movies ever! awesome movie with awesome people 
506392968,2009-05-30T11:38:59Z,family fun day. with all my loved ones...  speaking if which. shout out to @lagacej
506411074,2009-05-30T11:41:07Z,going to the movies with the bestfriend to watch up! 
506424233,2009-05-30T11:42:45Z,@lifebychocolate @celiacfamily thank you!! 
506424235,2009-05-30T11:42:45Z,"@lionel_richie hello mr richie, i love your music, have been to your concert in luxembourg, ut was amazing  im a big fan of you"
506425880,2009-05-30T11:42:58Z,just watched some of britain got talent with the family! kept flicking over to the rugby on bbc2 wales in the gaps!  wales ahead half time
506426397,2009-05-30T11:43:02Z,"had a wonderful birthdayparty with my family. now i'm tired and very, very fine! "
506426925,2009-05-30T11:43:05Z,lounging aroung with the family 
506440241,2009-05-30T11:44:46Z,"yay! tomorrow the raw fun family camp starts again!! we will be 50 people (families, children, singles - old and young - a fun community! "
506440491,2009-05-30T11:44:48Z,"@nickytvf lucky! its soo cool you guys get to travel everywhere, that'd be so fun!  so what ya guys doin' till show time?"
506456875,2009-05-30T11:46:45Z,painting! and hatching a plan...  
506457455,2009-05-30T11:46:50Z,listening to drakes 'jingle bells'...yes. it's summer and i listen to xmas music 
506457672,2009-05-30T11:46:51Z,@mileycyrus i definately think you should go back to hating... her music doesn't mean anything.. i love you though 
506458536,2009-05-30T11:46:57Z,@mileycyrus who doesn't? her music's so catchy!  even though she's a little weird.... haha.
506458609,2009-05-30T11:46:58Z,"so ive had one of the best days with my family in a long time, and i caught the sun on my legs and face  yay!"
506459138,2009-05-30T11:47:02Z,the broken family band really are quite amazing 
506459706,2009-05-30T11:47:06Z,is going to the zdf tomorrow and monday it's musicaltime 
506489841,2009-05-30T11:50:48Z,home. went to the movies...now gunna go fishing 
506506480,2009-05-30T11:52:55Z,about to head out to the movies wit patrick  then headin back to davo to chill wit the fave cuzzo and the boys :}
506507651,2009-05-30T11:53:05Z,"sitting in the sun, eatting crawfish, listening to music. this is the life. "
506508354,2009-05-30T11:53:10Z,bought new music from itunes. such a good idea. 
506523062,2009-05-30T11:55:05Z,@lukewaltonmusic honestly?? niether! your you.. not them  tbh i dont think you look like any of them
506523433,2009-05-30T11:55:07Z,@owlcity haha. your tweets are always entertaining. and i want you to know how much i love your music! great stuff! hello seattle is fav. 
506523805,2009-05-30T11:55:10Z,havin so much funn wheelin  with the family!!! 
506538954,2009-05-30T11:57:09Z,"i hate cold weather, and having to get up at 7am on a saturday is just lovely! time for a nap then movies with @ariannamichelle "
506552266,2009-05-30T11:58:56Z,"spent an incredibly nice day with the family in the summer heat. even our husky seems to enjoy the sun, almost as much as she enjoys snow "
506553502,2009-05-30T11:59:05Z,@mattpowersmusic thanks for the follow - been listening to your music and definitely liking what i hear 
506568805,2009-05-30T12:00:55Z,lifetime movies 
506570769,2009-05-30T12:01:13Z,je suis  la bibliothque pour travailler sur rle parental!    /  i'm at the library to work on parenting class!  
506571379,2009-05-30T12:01:17Z,@breanna11 i cant rly explain much. go learn more about @musicsaveslives &amp; what theyre all about @ http://musicsaveslives.org 
506584151,2009-05-30T12:02:55Z,"@colemanflorist happy gardening day joan, i love peonies post some pictures "
506586097,2009-05-30T12:03:09Z,is listening to music on her ipod &amp; singing &amp; playing guitar 
506586467,2009-05-30T12:03:12Z,@tommcfly i think you'll learn fast 'cuz you've got talent for music 
506617431,2009-05-30T12:06:57Z,"@drakkardnoir i love ya music man, keep it you...gt my support fam "
506618250,2009-05-30T12:07:03Z,playing cards with the family 
506618432,2009-05-30T12:07:04Z,im in a chill mood. feelin like watchin sum oldskoo movies like boys n the hood or bullet. 
506619868,2009-05-30T12:07:14Z,"best. birthday. thus far.  thank you everyone.   i love my family, and i love my friends.  i know the best people in this world.ily klm &lt;3"
506633991,2009-05-30T12:08:58Z,@davebarnesmusic ...and your youtube videos. haha you're awesome- keep it up! 
506634842,2009-05-30T12:09:03Z,@raul_q thats nice to hear! makes us wanna work on new music 
506634980,2009-05-30T12:09:04Z,just chillin' with my hubby. will be visiting the ward family later tonight 
506635602,2009-05-30T12:09:09Z,@natalieannmusic i was just thinking about you! how are you! i really hope to catch ya tonight! 
506635715,2009-05-30T12:09:10Z,@katyperry this is random but i think you're amazing and love your music  xox
506635938,2009-05-30T12:09:11Z,beach tomorrow with family and the lovely bf. 
506635978,2009-05-30T12:09:12Z,"@puppaz ah, never mind. not much into online gaming myself but its nice to have friends to send messages to "
506636503,2009-05-30T12:09:16Z,@kelsigirl hello kelsi  my family tried out for family feud. i hope they make it to the game on tv. 
506637104,2009-05-30T12:09:20Z,@boon565 well you obviously have the shitest taste in music 
506652519,2009-05-30T12:11:10Z,"done volunteer work at the cat adoption center with the girls, getting ready to go to the movies "
506653736,2009-05-30T12:11:19Z,"i love music , all kinds it's amazing !! it makes me happy "
506683968,2009-05-30T12:14:56Z,@drakkardnoir ur amazing  love your music and you lol
506686400,2009-05-30T12:15:12Z,@alexandramusic will let you know of course  shaheen hopefully yes?
506687214,2009-05-30T12:15:19Z,movies tonight with juliooo!!! haha 
506687288,2009-05-30T12:15:18Z,it seems yucky outside....hot and humid looking...perfect day for an outdoor family party 
506687331,2009-05-30T12:15:18Z,"in good news, the guy at my favorite family owned mediterranean restaurant remembered what i always order "
506687507,2009-05-30T12:15:19Z,@alexandramusic only if u say u love diversity?!! 
506701066,2009-05-30T12:16:57Z,ice cream and beautiful music - i'm happy 
506701161,2009-05-30T12:16:58Z,@imamoonmonster i feel your pain i am stuck right in the middle of where all those songs talk about i love my family 
506702535,2009-05-30T12:17:08Z,"i need a personal nutritionist to prep me for the full marathon on sept 27, in toronto. is nancy clark available?  i like to eat."
506704449,2009-05-30T12:17:22Z,@trvsbrkr so whats new with all the music stuff? hope all is well u should follow me 
506717983,2009-05-30T12:19:03Z,"@chris_daughtry the rest of us understand our real blessings lie in friends, family, and love.  "
506720269,2009-05-30T12:19:19Z,i have had such a lovely day. my family is ace and i am very lucky 
506720603,2009-05-30T12:19:21Z,"ahh think ill play some music, drink some beer&amp; clean the house....well maybe call some friends and chill &amp; drink, a little dinner party! "
506750891,2009-05-30T12:23:04Z,happinez here we come - a well deserved glass of vino after a day of protest 
506766630,2009-05-30T12:25:04Z,"@lenanj i agree with you, they have great music! "
506766826,2009-05-30T12:25:05Z,i rented sleeping beauty at the local family video. i'm excited 
506767055,2009-05-30T12:25:07Z,still waiting on some music @jesseahmann 
506767813,2009-05-30T12:25:12Z,i shower and i'm going to the movies with my friend @azuljonas 
506768297,2009-05-30T12:25:16Z,off to memphis for baby lia's party! it'll be good to see that side of the family again 
506768442,2009-05-30T12:25:17Z,listening to some music after making my mom laugh  love my boldy
506783039,2009-05-30T12:27:06Z,"sorry to quote high school musical, but it was a night to remember, so much fun  &lt;3"
506783713,2009-05-30T12:27:11Z,@alexandramusic ima let u kno...i jus realised dt shaheens performance reminds me so much of wen u sung hallelujah inda finals &quot;da shit&quot; 
506784865,2009-05-30T12:27:20Z,is watching harry potter movies with her nephew patrick.....i think we have watched them all twice now  lol
506784992,2009-05-30T12:27:21Z,beautiful day with my beatiful family 
506785172,2009-05-30T12:27:22Z,music video for &quot;she hides disease&quot;... in the works 
506799128,2009-05-30T12:29:04Z,"@rockingtherobin catfish , fried green tomatoes, squash, blackeyed peas,time to cook!| send address...i have car...will travel. "
506799948,2009-05-30T12:29:10Z,#mrtweet i recommend @dennydiamond because he does great music!  
506801585,2009-05-30T12:29:22Z,"in the studioooo... having a good time making music, yoooooooo "
506818402,2009-05-30T12:31:22Z,"hiyaaa @csi_ceri welcome to the twitter family, any friend of @tracy_tp is a friend of ours  x"
506832457,2009-05-30T12:33:05Z,@maynaseric i have a great family -- @sheamus and i have 3 wonderful kids 
506833815,2009-05-30T12:33:15Z,has got vista rebuilding his music library and lilblu rebuilding its self. room is *totally* refreshed and so it's time to paint. 
506849043,2009-05-30T12:35:06Z,@citytravelbug i would know those feet anywhere! 
506849423,2009-05-30T12:35:08Z,@esthergoo nice! i just began to listen to their music! 
506850889,2009-05-30T12:35:18Z,@mariahcarey u need to dance more like in this vid http://bit.ly/ttyv7  when u record ur music cuz it flows better 
506851945,2009-05-30T12:35:25Z,hey music twitters  im in the studio....happy cause i completed a beat. just need to get mixed and it ready to launch.
506864682,2009-05-30T12:37:00Z,picking upp some movies &amp;&amp; chipss and guacomole for my  lonely nigght tonight  canceling my plans cuzzz i just waanna be home
506868077,2009-05-30T12:37:24Z,@ubringmejoi #imaddicted tea &amp; music... &amp; just maybe my treo &amp; laptops 
506880976,2009-05-30T12:39:01Z,i were on picnic with family and some other people . it was so hot today and i'm super redbrown 
506882383,2009-05-30T12:39:11Z,home tomorrow with the amazing family that knows what loving family means......and we don't even have the same last name 
506884032,2009-05-30T12:39:23Z,is listening to some good music 
506898980,2009-05-30T12:41:13Z,?_? 3 cups of joe and long lines... &quot;travel john portable...&quot; may be worth considering  ( http://tinyurl.com/lwfpz5 )
506899682,2009-05-30T12:41:18Z,painting my nails jammn to @jackthetripper and @dleaurean ... ughh the special color for my fingers today is purple my toes r orange 
506916121,2009-05-30T12:43:19Z,"who said &quot;you're over me, you're over me? when were you under me?&quot; hilarious! okay, time to shower &amp; get ready to go out with the family! "
506916436,2009-05-30T12:43:22Z,@joeslaughter you're so welcome and so right.  parenting is where it all begins and good/correct parenting is so needed today. 
506916862,2009-05-30T12:43:25Z,@erinmusicluver agreed *hug* 
506929377,2009-05-30T12:44:58Z,"@alexroots you looked amazing on rachel's picture, i loved your dress and hair   when does the new music video come out? "
506947146,2009-05-30T12:47:05Z,@jennyrae americans with disabilities act! dead feet count. cultural religious reasons! you can totally pull that off! 
506948530,2009-05-30T12:47:15Z,oh i wish i could send happier tweets lol umm music video stuff if fun  i get to play with army toys and transformers all day lol
506963772,2009-05-30T12:49:08Z,"@seandaily @clintosterholz @spiritualzen yeah, i'm just say'n, my life was all kinds of efficient before i started a family! "
506964000,2009-05-30T12:49:09Z,@mollyoconnor i see you looked up my music recommendations 
506965195,2009-05-30T12:49:18Z,oooh love it when the music kicks in bring on the suspense   bgt
506965776,2009-05-30T12:49:23Z,listening to music in bed and suddenly everything is better again. you gotta love that feeling 
506966698,2009-05-30T12:49:30Z,listening to classical music in jamie's car whild blowing bubbles out the window = one good break 
506981476,2009-05-30T12:51:11Z,at home bored.. myspacein it!!!family get together today for my graduation  cant wait till everybody get here
506981924,2009-05-30T12:51:14Z,@pillarmusic lookin  forward  to  it 
507003301,2009-05-30T12:53:30Z,just got back from shopping with the family.  monical's for dinner. 
507021589,2009-05-30T12:55:15Z,@camera_obscura hard to resist. but i've already promised to make this for my family tomorrow...http://tinyurl.com/4h6xmx 
507021663,2009-05-30T12:55:15Z,music is the greatest thing in the world.. i lovvee it! 
507042200,2009-05-30T12:57:19Z,"@ecochiclife monday was so good, especially the chanting! the paintings really inspired me to do some art! add my real account @dinahlady "
507042381,2009-05-30T12:57:21Z,@musicxxmaker oh fo sure 
507059648,2009-05-30T12:59:23Z,@helensaddiction i loved the prologue - it actually made me giggle. maybe i'm a little warped  the music itself is great-really good tunes
507078508,2009-05-30T13:01:20Z,watching scary movies 
507079170,2009-05-30T13:01:24Z,"good music 2listen to while thinking: imogen heap. she has such great style, as well. her voice just puts you in the mood 2dream. "
507079806,2009-05-30T13:01:28Z,"it's a nice saturday. ran some errands, ate one of my favorite lunches and now it's back to the apt for some movies. "
507080108,2009-05-30T13:01:29Z,blink 182 is playing @ blossom music center 9/2/09 
507096726,2009-05-30T13:03:20Z,@jeffhardybrand im in va...neighbor to nc of course  hope you have safe travels!
507097841,2009-05-30T13:03:26Z,listening to jonas' music!!!!!!!!...it's so awesome.....  
507115802,2009-05-30T13:05:28Z,is going out for lunch today with family friends 
507116659,2009-05-30T13:05:33Z,@swagg_3000 music is a great cure for boredom! 
507131067,2009-05-30T13:07:10Z,@thurstonx you and @jelly__bean did make me feel better with these songs  i love brazilian music 
507132279,2009-05-30T13:07:18Z,@mariahcarey  i sing in my shower but no one wants to hear me lol love your voice and music 
507132421,2009-05-30T13:07:19Z,@suw @maggiephilbin i remember going up box hill as a kid and looking at the sky outside london's light pollution. i was astounded. 
507133481,2009-05-30T13:07:26Z,@lewmoney not yet...but i'm sure one will be captured soon!  you and the family are welcome over any time to catch the show live 
507165812,2009-05-30T13:11:20Z,myspace.com/jsilvadolla check out the music and add me!!! 
507165854,2009-05-30T13:11:21Z,@jacquelynfisher i basically work and exercise and in between i stuff myself with food.  how are things going for you?
507180688,2009-05-30T13:13:11Z,@robgokeemusic  un fair .. nipples hard again thanx..  i should send you my hit song &quot;electronic orgasm&quot; haha
507181117,2009-05-30T13:13:14Z,you and tyler hilton have to do a million duets your both perfectionists of music and so beautiful 
507181651,2009-05-30T13:13:18Z,"gram's coming home  so doing family dinner, then out for the night."
507182039,2009-05-30T13:13:21Z,"hi folks. sorry for the absence; spent all day with my family. quality time at its best - brilliant weather, great company. "
507183110,2009-05-30T13:13:29Z,"alright, im off to listen to some music, then its time to read some #otaliafics!! gotta stay in the mood til' #otalia next week! "
507183212,2009-05-30T13:13:30Z,@ndcollier oh my goodness i so cannot take the quizzes. i always hid and ignore...except the ones abt 80s movies... 
507198723,2009-05-30T13:15:24Z,@plmusic22 aww  me too!
507199736,2009-05-30T13:15:32Z,"@alexandramusic diversity won  sb came second, and julian smith, the saxophonist, came a well deserved third."
507200419,2009-05-30T13:15:37Z,"spent the day with my brother and his family at reiman gardens, great day to be out.  of course i took pictures   http://bit.ly/18ikux"
507231256,2009-05-30T13:19:29Z,@vickycornell hi mrs. cornell!  do you ever take your family for vacation in ellatha?  
507231271,2009-05-30T13:19:30Z,@rubymaree varg vikernes was in jail for killing a band mate and down burning churches. more proof black metal musicians fucking kick ass 
507231403,2009-05-30T13:19:31Z,@travellingsally you're so welcome  hope today is a good sunday not a flat out nasty guest sunday. chat soon
507231760,2009-05-30T13:19:33Z,just smile if something get bad  some music for a relax..
507232732,2009-05-30T13:19:41Z,"@robgokeemusic lies, all lies "
507246540,2009-05-30T13:21:22Z,at kennywood! it's a family affair!  but tempted to take the stage!
507248171,2009-05-30T13:21:34Z,"had a great day today  watched some awsome dancers and listend to my dad's students, great musicians "
507262826,2009-05-30T13:23:26Z,"gah half blind, talking to mom but i have a java chip and jazz music  so life isn't all that bad"
507263107,2009-05-30T13:23:28Z,heading out to see family for a while 
507264231,2009-05-30T13:23:37Z,"@gaudet2 i was, for a long while, till she decided her 'career' was more important than a family "
507278799,2009-05-30T13:25:29Z,@joyangg feist is my new essay writing music  now if only i can actually start writing it.. lalala.
507279215,2009-05-30T13:25:33Z,good time with family - old &amp; new 
507279305,2009-05-30T13:25:33Z,@heritagesoftail it was so fun!   and i might get to keep riding caccini until we get a new horse! 
507279656,2009-05-30T13:25:36Z,@bobbi10100 @trace027 @pilgrimfamilyuk @cocabeenslinky can't wait to meet you and the rest of the #blisstwits in september !  x x x
507279898,2009-05-30T13:25:38Z,"follow @thebeachgirl5 with @noreenjuliano @brookeadamstbg5 &amp; @mandyyjirouxx !!! great group, great singers!!!  love their music (l)"
507293262,2009-05-30T13:27:19Z,"@lastoadri @jilliancyork ah! when i am with my family, we watch their telly  it is just myself + husband who are tvless"
507293685,2009-05-30T13:27:22Z,"man, i love working with you guys!  i love my family!"
507293689,2009-05-30T13:27:22Z,organizing family photos from aunt beth's and gmas visit. very excited about aunt beth move to phx!!! 
507293945,2009-05-30T13:27:24Z,finished the aerobic part of my workout! time for weight lifting and core/abdominal exercises.  
507293953,2009-05-30T13:27:24Z,to be happy only good music and a good coffe in hand 
507295174,2009-05-30T13:27:33Z,"@kirstiealley you should check out the musical, next to normal! it deal's with depression and medication and such. "
507309787,2009-05-30T13:29:26Z,has now decided beyonce is the 2nd most talented woman alive behind @alexandramusic 
507311488,2009-05-30T13:29:39Z,is happy to be getting a night out tonight.. cool friends and great music! yay!! 
507327771,2009-05-30T13:31:34Z,@redsoxgirl28 it's not my fault i have staying power.  movies mislead men.  
507342948,2009-05-30T13:33:29Z,"funeral was good. thanks to all our friends and family who came, supported and helped. (and especially to eric john  )"
507344929,2009-05-30T13:33:44Z,"@nikkeexox yay, i keep checking music on demand everyday, i didn't check it today, but going to watch it now "
507376484,2009-05-30T13:37:45Z,drinking 2007 sanford pinot (a fav)  and lemondrop martinis and eating some fabulous cheese with @customtravel @grumpypuppy @positivainc 
507376521,2009-05-30T13:37:45Z,going to the movies with heather soon 
507389383,2009-05-30T13:39:25Z,@labelladiva thank you love i was out of town w/ family stuff - the real things in life-thanks for the follow fr rec 
507390114,2009-05-30T13:39:30Z,http://bit.ly/7dl5e meiko... good to have music as i work  ... great lyrics..
507391925,2009-05-30T13:39:44Z,@stephengonzalez thank you love i was out of town w/ family stuff - the real things in life-thanks for the follow fr rec 
507407214,2009-05-30T13:41:40Z,"@helensaddiction ....listen to music or read kerrang ever again  night night, sleep well."
507421730,2009-05-30T13:43:29Z,my itunes account works!! i can finally purchase music (legally that is) from lima peru! 
507423415,2009-05-30T13:43:42Z,love the new music video for papparazzi by lady gaga. totally obsessed. 
507423499,2009-05-30T13:43:43Z,"went boating, came back and got my gardening done..hmm time for some wine i think "
507423988,2009-05-30T13:43:47Z,i hate cleaning! demi lovato music is helping me get through my day  @donovanmarie save me!!
507424176,2009-05-30T13:43:48Z,family is in town that means skyline and white castle nite 
507424346,2009-05-30T13:43:50Z,@christilton giacchino's music made me cry again. i saw up today. best pixar film ever. 
507438106,2009-05-30T13:45:34Z,at the movies with mike  waiting for the movie to come on.
507439408,2009-05-30T13:45:44Z,so i advise you to unfollow if you don't like music. i'll be back to professional &amp; inspirational on monday.   where are my music buddies?
507454056,2009-05-30T13:47:35Z,im going to listen to some music and play on the wii. 
507454357,2009-05-30T13:47:37Z,driving and enjoying the latest episode of bored again christian. didn't know there was such good music made by christians out there 
507454364,2009-05-30T13:47:37Z,"#hdc god i forgot how gorgepus this record is, the boy with the arab strap  great music, food, hack, happy.. http://tinyurl.com/lt2cxk"
507455275,2009-05-30T13:47:45Z,"@ecoleajamais in our area, there tend to be more openings than new lms to fill them.many more retirements coming up - you should do well "
507470941,2009-05-30T13:49:47Z,bout 2 grill some steaks and hit the movies a lil later... and where r these ppl hiding? @lolahcherry @redd314 @stlouismademe ?????????? 
507471511,2009-05-30T13:49:52Z,incredible pizza today!! with the family  and the bestii!!!!
507484814,2009-05-30T13:51:30Z,"@alexandramusic diversity won  it was between saxophone player, susan boyle and diversity. i wanted shaheen to do win "
507484956,2009-05-30T13:51:31Z,"@trondheimtravel ah, come on, don't make racist jokes - it's beneath you "
507501512,2009-05-30T13:53:38Z,"small child's favorite movies are elmo in grouchland and dr horrible's sing along blog. known as elmo and hammer, respectively. "
507503017,2009-05-30T13:53:50Z,@officialtila i ough akk your musicvideos today ^^ it was time 
507503023,2009-05-30T13:53:50Z,"@mrskutcher just had to share this pic of the family artist, my granddaughter camille.  she gets it from me.   http://twitpic.com/6afhz"
507516043,2009-05-30T13:55:29Z,"is in a very creative mood and is working on a couple of graphics while watching a couple of movies,  one of her favorite things to do!"
507517243,2009-05-30T13:55:37Z,"@countrymusiclvr homeless people arnt scary haha they're just...homeless. probably hungry, sad and scared shitless themselves "
507533082,2009-05-30T13:57:40Z,heading to @fuckmeitsashley 's house for movies 
507533976,2009-05-30T13:57:46Z,got a bday present for someone special at rei today!! now to salisbury for some family time 
507534042,2009-05-30T13:57:47Z,@martijnbrant yeah..you're right!  some movies you have to see in the cinema.
507566057,2009-05-30T14:01:44Z,"@mikecmusic bagels on the hudson! salmon lox with cream cheese, free delivery "
507566139,2009-05-30T14:01:44Z,fame is not everything in this world!!! exist love and family! thats more important!!! hope you know that.... 
507566855,2009-05-30T14:01:50Z,"@nessie_111 ha ha, then gonna watch family guy and american dad after "
507582898,2009-05-30T14:03:50Z,@pretzels if you don't listen to grime i'm no help:] i've found such good music in those genres i need to recommend it to someone!! 
507597304,2009-05-30T14:05:35Z,@alexandramusic diveristy won  x
507599145,2009-05-30T14:05:49Z,working on the lay-out of our family newsletter.. lots of articles this month 
507613658,2009-05-30T14:07:38Z,movies yay 
507614286,2009-05-30T14:07:43Z,watching on of my favorite movies she's the man! 
